Song lyrics	Mood	Offensive
i want a chance baby	0	0
hamara hamara, do pal pal do pal ka saath hamara hamara	0	0
bachpan apna hota to na karte dhenchu-dhenchu	0	0
ab kadam piche hatne na paaye pyar par koi tohmat na aaye	0	0
kahe ko tu mujhse jalti hai, kahe ko tu mujhse jalti hai	0	0
tum kya karoge dekhen, ulafat ke vaste	0	0
ui ui 	0	0
us din se mujhe kuch ho gaya	0	0
aafat ke chal dekhe so lut jaye	0	0
ho mere saajna	0	0
ae pyaar	0	0
kaisa hai kathor ye	0	0
jo jindagi kee raah me bane the mere hamsafar	0	0
main zameen par sitaare bichhata rahun 	0	0
abhi nahi abhi nahi abhi nahi	0	0
jaadugar saiyaa 	0	0
aayegi bandh ke payal too honth dabaye badan ko churaye	0	0
dosto ki inayat na hoti	0	0
ban gaya chand hoke tera	0	0
ghabra gayi haye haye haye	0	0
shan yahiin par gunji thi	0	0
din raat phir tumko mai yaad aaunga	0	0
raat ki aas gayi, din ka sahara bhi gaya	0	0
chalta nahi hai dil deke yaaro, iss dil pe jor koi	0	0
chhote dil ka maalik hai	0	0
apna ye daman bol bhi gata,  kon kisi ke pyar me yu khota	0	0
laaj tujhe na aae devi ji devi ji 	0	0
vaqt se pahale qisamat se jyada kisi ko mila hai na kisi ko milega	0	0
tumhari is shararat se na jaane kis ki maut aaye	0	0
ye kisne kaha hai ki darte hai ham	0	0
aise kyo khoye hue ho jaage ho ki soye hue ho	0	0
jungal me more nacha kise dekha	0	0
zindagi ek mehman hai, chhod  sansar jana padega 	0	0
pa pa pa pa pa pa dha ma re	0	0
zarurat hai zarurat hai, sakht zarurat hai	0	0
aage kya bolu yaara mai paapi dil pe haara	0	0
ye hua na jo ab hui gava re	0	0
ram base hanuman ke dil mein 	0	0
hotho me aisi baat mai dabaake chali aai	0	0
mai dekhata hun jidhar, log bhi udhar dekhe	0	0
paakar tujhe haay mujhe kuchh hone laga hai	0	0
yeh pyar agar sapna bankar, tadpaye kabhi toh mat rona	0	0
dil ne dil se kya kaha yeh kya pata	0	0
kaali raat se kaali uski aankh	0	0
hui tihari sang chaloji	0	0
dil ek mandir hai dil ek mandir hai	0	0
or waqt ki hera feri hai	0	0
tum maan jaonge mai ruth jaungi	0	0
dil ki baato kaa matalab na puchho	0	0
	dil ki pyaar bujhaa jaa re ) -2	0	0
kahin na jawaain ko nazar lag jaaye	0	0
ban ke kali ban ke saba bage vafa me 	0	0
tum bhi gaao 	0	0
shayad wo sawan bhi aaye, jo bahna ka rang na laye	0	0
ek janwar aisa jiske dum par paisa	0	0
surat hai bandar ki lekin lagti hai alabeli 	0	0
jab rain pade nahi chain pade	0	0
mujhe kya khabar thi mai khud hi bandh jaungi	0	0
jab jab tera bigul baja javan chal pade	0	0
hansi na chhupao zara aankhe to milao	0	0
aayiye aapko mai apne bangle ki sair karau	0	0
main jo bolu-bolu kya, has dun mujhko kuchh na sujhe	0	0
sune naa sune koyi teri pukar	0	0
dhundhe tera pyar raste raste 	0	0
papi sansar ne sajan bhi mora chhin liya	0	0
om shanti om, om shanti om	0	0
khul gaye raaz ka_i	0	0
hamara naam, banarasi babu ham hai banarasi babu	0	0
yu hi tarsa tarsa kar surt dikhate ho 	0	0
meree aankho se jara aankhe to mila de ha 	0	0
chhodo ji ye gusa zara hans ke dikhaao	0	0
are are naachege sab milake, jija ho ya saala 	0	0
aye dilruba, dil ki gali, shahar-e-wafa	0	0
kash ttue na wo arzu ne meri khwab jo hai bune	0	0
gali gali dekhaa nayan uthaaye	0	0
ye rang lai hai sagat tumhari	0	0
in adaao pe aur pyaar aata hai	0	0
ghar jaaun kaise	0	0
naino ki is doli me chal mujhe bitha le saki	0	0
rahungi mai kuwaari umr saari	0	0
dosto zindagi hasin hai, magar sirf unake lie	0	0
bin badal ki barkha hai ye, jane kha se tapka hai ye	0	0
sukh me jo na khele hum hi to hai, sukh me jo na khele hum hi to hai  	0	0
mere gam ki tu davaa re, davaa re	0	0
rang rangile koi aaya koi aaya aane bhi de	0	0
ham tum tum ham gumsum gumsum 	0	0
jab tak ye bahar yar pyar kiye ja	0	0
aise meri bharpur jawani, aag se jaise lipta pani	0	0
prithviputram raajakapuram shammikapuram shashikapuram	0	0
vo nahi aayegaa, maan nahi paaun	0	0
kothe chadh ke tainu pukara sun le mere balam	0	0
kare jo sitam vo haseen aur honge	0	0
nazaro se puchho mera fasana, fasana 	0	0
teri aavaaz hai havaao me	0	0
mujhe jine de jine de tujhe meri kasam	0	0
par ye dekh nahi sakta ye bin dekhe hai likhta	0	0
o o o o o, a a a a aa - (2)	0	0
jamuna ke tat ki or o chala nikla	0	0
hamne manjil dhundhi thi, lekin kismat ruthi thi	0	0
i love you, i love you, i love you	0	0
phool ne kaha aaja mere paas	0	0
idhar dekhiye najar phenkiye	0	0
dhum machi hai, aa aa, maikaane me, aa aa	0	0
meri baat talte-talte	0	0
arey, hosh me aaja dhyan kidhar hai	0	0
na jaane kaun sapera aaya	0	0
ho lat bikharaae chunariya bichhae	0	0
tham ke tham ke	0	0
(puchhen raah vatan ki) - 2	0	0
chauraste pe jaise musaafir path puchhe ghabaraaye	0	0
hasino ko pasina	0	0
nakali hai kaun, ho maama	0	0
jo bhee mere paas tha woh sab le gaya	0	0
humse jo bhul huyi maf karo ma 	0	0
daale hue hai, raat ki chaadar 	0	0
dil se dil ki pahachan hui jagi muhabbat gane lagi zindagi	0	0
jab yad aate hai dil par bas tir chal jate hai	0	0
dosto me raha dushmano ki tarah	0	0
wo thik kaha karte the 	0	0
har mausam hai pyaar ka mausam hoga ki nahi	0	0
behri janta behra neta sab hai kohlu ke bail	0	0
la la la la la la la la ho	0	0
binaa soche samajhe dil ki duniyaa jalaa di	0	0
teri adaaye tera hi jalwa	0	0
ah ha hah hahaa ah ha hah hahaa	0	0
bahut qarib se maine tumhe pukara hai	0	0
raat din har ghadi ek sawaal, ek sawaal	0	0
mujhko jamana	0	0
jab andhera hota hai aadhi rat ke bad 	0	0
jharno ke sath bahte hai	0	0
chand tare meri raho me bichhe jate hai	0	0
ke ik ho jaye ham, ke ik ho jaye ham	0	0
anjaam khuda jaane	0	0
kurbani kurbani kurbani, allah ko pyari hai kurbani	0	0
kareeb-e-aashana, itane kareeb ho 	0	0
mujhe dekh kar aapka muskurana 	0	0
he gurudev ye main kya dekh rahi hun 	0	0
meri umar ke naujawano la la la la la la la la	0	0
phaulad se bana hai, har naujavan hamara	0	0
bhukhe ki bhuk mittao, duniya me naam kamao	0	0
gardan hai ek jhuki hui daali gulab ki	0	0
sunaa sunaa hai jahaa, ab jaaun mai kahaan	0	0
wo hath mera tham le, to kya bat hai	0	0
bichhad ke ek pal bhi jiye	0	0
tum yad bahut aate ho tum yad bahut aate ho	0	0
ke ban jaye koyee afasana dil ka	0	0
o dekho gori ham tum chale hai haste gaate	0	0
na phir tu ji sakega aur na tujhko maut aayegi	0	0
janamo ke mit hai	0	0
kar haye sayiya ghat re 	0	0
phul mile ya angare, sach ki raho pe chalta chal	0	0
kahe kisko tu mera	0	0
ye raaz koyi raahi samajha hai na jaana hai	0	0
pal do pal ka mela hai aao 	0	0
ho tujhpe hai qurban meri jaan mera dil mera iman	0	0
kahee daka, kahee phaka, kahee thokar, kahee thes) - (2)	0	0
meraa na koi jahan meraa na koi jahan	0	0
too meraa milna samjh lena ik sapna tha	0	0
rahane ko ghar nahi hai, sara jahan hamara	0	0
tere baiya ke jhule me saiya baabi jhul jaaye	0	0
mujhko apni baaho me sone do	0	0
pyar chahiye ke paisa chahiye	0	0
jag me rah jayege, pyare tere bol	0	0
kaisi uljhan hai, kyo ye uljhan hai	0	0
dhadakan tumare dilaki, ulajhi hamaari lat me	0	0
me kaha rahunga o bolo kaha rahuga 	0	0
ye muskil hai mera dil hai, nahi koi khilona	0	0
pyar ke rang mein rang jayenge sab apne begane	0	0
o ho	0	0
muhabbat ki daasta aaj suno ye muhabbat ki dasta suno	0	0
bhulne vaale koi jiye to kaise jiye	0	0
teri meri prit hain, prit hain, prit apni reet hai	0	0
jo meri tarah jeeya karte hain kab marte hain	0	0
sikhaao ji	0	0
mera habib tu hai, mera nasib tu hai	0	0
koi bulbul hai koi titli koi shola hai koi bijli hai	0	0
chhodo rahane bhi do ye jhuuthe afasaane	0	0
you idiot, mai nahi tu hai idiot baby	0	0
o ek chaman se dekho aaj bahaar ki shaadi hai	0	0
ooei ooei sapno ki barate ho	0	0
badhiya ho ya ghatiya 	0	0
fir jaye jo uss par kabhi laut ke naa aaye	0	0
hiro se, hiro se jokar ban jaana padta hai, e bhaai	0	0
mujhe maar kar besharam kha gaya 	0	0
ro kar dikhaungi tumko manaungi	0	0
hari om, hari om, hari om 	0	0
nain aadhe khile honth aadhe mile	0	0
o gaanv me do premi rahte hai	0	0
hamane to bichhadte dekhe kitno ke pyare	0	0
wahi mila aaj yaka yak achanak 	0	0
mujhe mar dalega bas ye gum	0	0
kasam se kisi ko nahi mai janati acha	0	0
aur phir jaise hi zara sa usko chhuan toh 	0	0
tumhi mere mandir, tumhi meri puja 	0	0
amma teri jannat me hai aur jel me abba	0	0
chandi ki	0	0
ke teri meri ke teri meri nahin nibhni	0	0
mere dil ki rani mere nawabo ki rani	0	0
surat bhee kya khubasurat hai meree	0	0
chauthi ye khuda ki khudaai maar gayi 	0	0
pahale pahale pyar ki, mulakate yad hai	0	0
are yu hi jara muskara ke kahungi anadi sajana 	0	0
tere kvaabo me kahi meraa guzar hai ke nahi	0	0
tum kya jaano ke bhatakata phira	0	0
zamaane se koyi shikaayat na hoti	0	0
jiske karan sab kuch choda usne mere dil ko toda	0	0
ager ghughat utha du, to mai aankh lada du	0	0
bas chup hi rahna, ab phir na kahna	0	0
vahaan tak jahaan aasama jhuk rahaa	0	0
tab se soti hu jaagati hu leke uska nam	0	0
tere pyaar kaa aasaraa chaahataa hu	0	0
koi roke na mujhe, mai chali mai chali	0	0
apas me takarana kaisa gao milakar sath mere	0	0
lut ke dil ko mere kyu andher kare	0	0
jaha ham aake pahunche	0	0
jaane kab barsat ho, jaane kab baarat ho	0	0
pyaar se kuchh bhi gahraa nahi	0	0
are aankho me basalo surme kaa kya kam hai	0	0
aayega re ud ke mera hans paradesi	0	0
nayaa koi gul khilaayegi	0	0
tadaptaa huaa jab koyi chhod  de	0	0
aa aa aa aa aa - (2)	0	0
husn hai aur shabaab hai zindagi qaamayaab hai	0	0
udti chidiya pinjre me band kar li	0	0
husn walo ke muqabil kabhi aaya na karo	0	0
dil bole boom boom, aa boom boom	0	0
tujhe dekhke kehta hai meraa mann	0	0
shadi kaa irada hai, shadi kaa irada hai	0	0
ui ma thoda to duniya se dar le	0	0
dono: rimajhim sitaaro kaasaavan hogaa	0	0
to kibla maaro mantar dainty ban kar niklo waqt-e-shaam	0	0
kal tumse juda ho jaunga wo aaj tumhara hisa hu	0	0
muskura muskura in raho me dil duba dil duba 	0	0
kahan chale ji zara hal suno kisi dilavale ka saval suno	0	0
bada sharmilaa dilabar hai, chala jaye na sharama kar	0	0
na phulo ki tamanna hai na chahat hai sitaro ki	0	0
tarah-tarah naach kar dikhana yaha padta hai	0	0
mere do nayan, chor nahi sajan, tumase hi khoya hoga kahi tumhara man	0	0
aaye vo na aaye 	0	0
chal chameli chameli baag me panchhi dikhaunga	0	0
kismat se jo huwa hai us didar ke sadke	0	0
hansataa huaa nuraani cheharaa 	0	0
	tu hai to har	0	0
kabhee dal idhar bhee phera	0	0
rahega amar taj haradam yaha	0	0
dard se tere, koi na tadpa, aankh kisi ki na royi	0	0
roj aate nahi din aise mastane 	0	0
jiyo to aise jiyo jaise sab tumhara hai	0	0
jahaa me hamari kahaani rahe	0	0
mai kaun hu	0	0
dhundhati hai kafir ankhe kisaka nisha	0	0
aisi koi murat kya hogi	0	0
bahut raat biti chalo mai sula du	0	0
to ye subah ye sham rahe naa rahe	0	0
aayi aayi aayi aayi teri yad aayi	0	0
hoga masiha ...	0	0
saanso ki dor se piya mala ka kaam du	0	0
tere haatho me pehna ke chudiya 	0	0
aaj main aazad hu duniya ki chaman me	0	0
hote hain chhote dil ke lambi zubaan vaale	0	0
aayi mai tere dvar liye man ka sansar	0	0
khud piya dekho tum haal mere, tumse main kya kahu	0	0
bin taale ki chabhi lekar phirte maare-maare	0	0
are, hatho me mere tu apana hatha dharana	0	0
mai mura tho saath saath raha murgayi	0	0
naino vaali ne, haay mera dil luta 	0	0
kyunki meri lottery lag jaane e waali hai	0	0
jo ye kehta hai dil wo kehna hai mushkil	0	0
ye gana hai na bajana hai	0	0
gore gale me woh muffler tha kis hasin kaa	0	0
main saanson ke har taar mein chhup rahaa hoon	0	0
sajana sajana sajana ho rama ho rama	0	0
qadarat-e-mai se tere chehare pe nur aajaaye	0	0
mohabbat ki jhuthi kahani pe roye kahani pe roye	0	0
ek to ye mausam hai bada suhana	0	0
o, zamane se kaho, akele nahi hum	0	0
tanhaai me agar kahi aa jaaye wo nazar kahi	0	0
kaise rahun chup ke maine pi hi kya hai hosh abhi tak hai baaki	0	0
dekha ghata ko josh mein aaye 	0	0
baitha hu jigar ko thame huye 	0	0
naach uthi hai zindgani o meri jaan	0	0
ye tino naam hai mere  	0	0
bachati bachaati, o o	0	0
takdir mujhpe meherban hai jis shaukh ki yeh dastan hai	0	0
payaliya gori kahe machave shor	0	0
parbhu ko kya pahchane	0	0
kal tak ye sab apna tha	0	0
har chot ubhar aayi hai, har zakhm hara hai	0	0
dil ki dhadakan kya hoti hai, pyar kare to jane 	0	0
achhi si kahani koi humko sunao	0	0
aah aah aaja, aa e e aaja 	0	0
chal baith ja, baith gayi, ab khadi ho ja, khadi ho gayi	0	0
bhulaa huaa hai raahi, tu raastaa dikhaa jaa	0	0
dekho na sadiyo se tera mera tha intjar	0	0
are aaika ho aaika	0	0
diye kee tarah se naa hum ko jalaao	0	0
wahan pe milega mera rajkumar	0	0
phul bhi ho darmiyaa to faasale hue	0	0
kal tak mere dil ke liye ye ishq ek raaz tha	0	0
jisaki biwi gori uska bhi bara nam hai, jisaki biwi gori	0	0
hari-bhari in khetiyo ki raam kare rakhvaali	0	0
pattharon ko bhi vafa phul bana sakati hai	0	0
taro me saj ke, apne suraj se, 	0	0
dil insaf ka ek tarazu ye insaf ko tole	0	0
jane nahi paye, mere karuna nidhan	0	0
aramano ke, khule dariche aaja zara simatake	0	0
suraj ki zarurat kya hogi	0	0
chhedati hai ye hawa to kya hua	0	0
aisa kyu kartayi julm kyu dha tayi, kya nakhre dikha tayi	0	0
jisko dekhe dekhe hi jaye	0	0
shyaam ne bansi bajayi aaa aaa	0	0
hamsafar, hamraaz ho	0	0
hame yad rakhna	0	0
mai to ek mahine se 	0	0
oo jhuthi phan le pyar ki ye anguthi ho	0	0
sab se teri bate tere bad karenge, tujhe yad karenge	0	0
kitne bhi tu kar le sitam hans hans ke sahenge hum 	0	0
hote kahin hum aur tum, khwabo ki rangin vadi me gum 	0	0
yug-yug se mai bahati aayi neel gagan ke niche 	0	0
liye sapane nigaho me, chala hun teri raho me	0	0
ke duniya me kuchh karna ho to mano meri baat	0	0
na meri bat talo na meri bat talo	0	0
sab milake naacho gaao, chhutti hai mauj manaao	0	0
mai tulsi tere aangan ki mai tulsi	0	0
topi isako mat kaho ji sar pe taaj hai	0	0
hum tum jag me jeevan saathi bankar	0	0
nach raha nar ho kar nanga 	0	0
dede bas ek bacha dede o dont be see shut up	0	0
mohabbat ki kasam mohabbat ki kasam	0	0
sun jaa karun bainaa jab mile chainaa 	0	0
gora rang na kisi ka hoye	0	0
mai peeke nahi aaya mai peeke nahi aaya	0	0
pehali mulakat ki toba wo pehali najar	0	0
mera badan pighla sona, jaan bhi jaaye khabar ho na	0	0
masha allah kehna to maana ban gaya bigda jamana	0	0
pi kar phir aaram se jani jug jug ji lena	0	0
mai ek raaja hu, tu ek rani hai	0	0
tu jo kahe jivan bhar, tere liye mai gaaun,	0	0
chain nahi baahar, chain nahi ghar me	0	0
hum to chale pardes, hum pardesi ho gaye	0	0
to kal se main tauba kar lu haay kar lu	0	0
ho, tum se achchha kaun hai, dil lo jigar lo jaan lo	0	0
udata havaao me, badal ke chhanv me	0	0
koyi nahi apna kaisi ghadi hai	0	0
ye khidki	0	0
duniya ki har chiz usi ki sholon pe jo khele	0	0
duriyaan ab kaisi, are shaam jaa rahi hai	0	0
tere gharwaale na kar de inkaar	0	0
hone ko kuch bhi hota par, ye sundar sansar na hota	0	0
mai shaayar to nahi	0	0
sikh liya hai pyar me hamane, mitakar zinda rahana	0	0
ye jindagi to khawab hai jina bhi hai nasha	0	0
kuchh yad reh jate hain kuchh yad reh jate hain	0	0
chhalakaae jaam	0	0
maiya kanhaiya ho maiya kanhaiya	0	0
ye miti ka khilona hai	0	0
maama maama maama maama	0	0
gaddi turadiye te tur jaaye	0	0
jisaka dar tha bedardi wahi bat ho gai	0	0
tumape kaise nazar koi dale	0	0
dhim ta na na na dir dir taanum	0	0
vahi raah mujhako dikhayi gayi hai	0	0
chhaliya anjaana, pagla kahi kaa	0	0
dhire dhire machal aye dil-e-bekrar, koi aata hai	0	0
madhuban me radhika madhuban me radhika nache re	0	0
jame lale lale motiyan ki latake mala 	0	0
ham pe aalao, ham nibaah laao	0	0
mausam bita jaye, mausam bita jaye	0	0
jagat-narayan ki jay-jay bolo-bolo, nagad-narayan ko chhodo re	0	0
bindas bawari jawani, dil pyase milte hai	0	0
vaqt inasaan pe aisaa bhi kabhi aataa hai	0	0
phir mujhe nargisi aankhon ka sahara de de	0	0
kal meraa intjaar tha tujhako, aaj mai intjaar karatee hoo	0	0
jage jage arma bheega bheega mausam	0	0
rakhati hai kab se chhupa chhupa ke, kya	0	0
koi aaya koi aaya aane bhi de	0	0
inhi logo ne inhi logo ne inhi logo ne 	0	0
mere is shaam ka hai savera nahi 	0	0
mai tulsi tere aangan ki, mai tulsi	0	0
harjaayi hogaa	0	0
tujhe itna hi kahta hu ki mujhko tumse pyaar hai 	0	0
kahi meri najar na lage chasme badhhu	0	0
rok rahi hai raahe meri nainaa tikhe tikhe	0	0
dekho idhar hum yahi hai, humsa kaun hai	0	0
hai zara si baat aur chhalke hai pyaale	0	0
tu jal{}di se haan kara de 	0	0
tere bina meri	0	0
aahaahaa  tum bhi dil deke ye gaana sikho ji, kya	0	0
mat bhul mere dar se tu gaya tha janab	0	0
subah ka sathi chhut na jaye	0	0
laut ke ana hai yahi tumako	0	0
pyar kiya koi chori nahi ki chhup chhup ahe bharana kya	0	0
tu agar mere raste se hat jayega	0	0
pyaar bhee khoyaa maine, sab kuchh haar ke	0	0
main hun sanam teri tujhko kasam meri	0	0
ab tak ho jati teri sadi, tera ghunghta uthata	0	0
ke chaand bairee chhip jaane de	0	0
kahi phulo ke mausam me	0	0
pyaar ke albele yah hamasafar	0	0
naino vali ne, haay mera dil luta	0	0
o badi der bhai nandalala teri rah take brajabala	0	0
jane kaun ghadi me pad gaya padhe-likho se pala	0	0
yaari hai meri imaan mera yaar meri zindagi 	0	0
pal-pal manavaa roe chhalake naino ki gagariyaa	0	0
aur nambar das das aur nambar das das	0	0
isilie to kaha hai ki, to daulataram ka 	0	0
tu kadam rakhe jaha par, dil mera jhuke waha par	0	0
ek baras tak ho jayega marna bhi duswar	0	0
ho rakkasa mera naam ae sahib sabko salam	0	0
shaam hi se prem dipak, mai jalaaun	0	0
ke pag pag dip jalaye, meri dosti mera pyar	0	0
dil ko dil, badan ko badan 	0	0
are premapujaari devaanandam, rupapujaari aayi is jauharam	0	0
pyaar mila hamen yaar mila, ek naya sansaar mila - (2)	0	0
sach ke gale me padi mala, jhutho ka to munh hua kala	0	0
aasamaa par ye kadam jhum ke rakhanaa chaahaa	0	0
kisi nazanina ko isme basa de 	0	0
bees baras tak sath me rahkar 	0	0
ab aaye ho ab na aate to hum jaan se jate	0	0
ek hame aankh ki ladaai maar gayi 	0	0
hoy, mera salam le ja, dil ka payam le ja	0	0
kisi ne pure kiye aaj pyar ke waade	0	0
lakhon pahare lagaye	0	0
kahe ka jhagda baalam, nai nai prit re	0	0
dil lene vaalo, dil dena sikho ji	0	0
gapochi gapochi gum gum	0	0
kisko pata ab is nagri me kab ho tera aana	0	0
aasmaan pe aaj dekho saat rang chhaaye	0	0
dakkhin ja kar, dakkhin ja kar sikha maine 	0	0
dekhti rah gayi main toh jiya tera ho gaya	0	0
nazar ban gayi hai zubaan pyaar me	0	0
mere dil me kasak si hoti hai tere rah se jab mai guzarati hun 	0	0
laut ke aa laut ke aa laut ke aa 	0	0
dhire se god me fir aayi ek ladki	0	0
main shokh kali hu kuku, chanchal titli hu kuku	0	0
nach meri jan ae fata fat	0	0
badale duniyaa saari, tum na badalanaa	0	0
aag hai lagi huyi	0	0
aap munh maangi dua ham anasuni fariyaad hai	0	0
aayi jivan ki shaam	0	0
o chaliye ko chalane wali, phul khila to tuti daali	0	0
chahe koyee mujhe junglee kahe	0	0
mera dil hai teri mehfil zara dekh le aa kar parvane	0	0
jane kis birahan ka man tarasa ke pani barasa	0	0
tum jo pakad lo haath meraa, duniyaa badal sakataa hun mai	0	0
dekh ke tarse laakh yeh bhawre, aur inhe tarsaaungi	0	0
chhinkar naino se kajal na ja re na ja roko koi	0	0
kabhi-kabhi to pulis ko ulte dikhlau hathkadi	0	0
khil khil gayi yeh dil ki kali	0	0
mai rishte jodu dil ke mujhe hi manzil pe	0	0
tere bina zindagi bhi lekin, zindagi to nahi	0	0
kahe luk chhup ke khel me chhede tu prem ki batiya	0	0
purava_iyaa ke aage, chale naa koi zor	0	0
aaja re pardesi, mai to kab se khadi is paar	0	0
jag ujiyara chhaye man ka andhera jaye 	0	0
chalo sajanaa jahaan tak ghataa chale	0	0
do naino ki palki mere pyare dulha ki	0	0
chale hi jana hai najar chura ke yu	0	0
banarasi babu ham hai banarasi babu	0	0
ye andhi aur barasat me garibo ki suno	0	0
socha hai ek din mai usase milake	0	0
ye rang-o-bu ke	0	0
teri mast najar kaa jawab nahi 	0	0
hamaari thodi si bevafaai 	0	0
ek baar waqt se lamha gira kahi	0	0
tere milne se dhadkan ne angdaayi li	0	0
tote se boli maina bujurgon ka hai, kahana pyare sach hai na bol 	0	0
ham kaa koi bataa_i de	0	0
main ne diya hai tum ko mohabbat ka waasta	0	0
bahut milte julte, hai in vaadiyo se 	0	0
hazaro mil lambe raste tujhko bulate	0	0
tu ne na jana mai hu divana	0	0
anchal hawao ne joda saraka diya	0	0
sun champa sun tara koi jita koi hara	0	0
tumhe jisne bhi dekha hai judayi sah nahi sakta	0	0
		0	0
rote huye aate hain sab  hasataa huaa jo jaayegaa	0	0
apne hi khyaalo kaa saya	0	0
aa aa aa aa, aa aa aa aa	0	0
ho ho khoya khoya chand ho ho ho ho ho ho	0	0
shabab pe mai zara si sharab phaikunga	0	0
tumko nach nacha dungi kasam se mai gin gin lungi badla	0	0
jiyo to aise jiyo 	0	0
dil me hai tasavir yar ki laya hu vo dikhalane	0	0
na jahir ho tumhari kashmkash ka, raz nazro se	0	0
sasar me bas laj hi nari ka dharm hai	0	0
sawan ki ghata barsaye khushi ab gum kya hai gum kya hai	0	0
duniya me mardo ki aadat buri	0	0
taine pal me hay taine pal me bhasam kar dari	0	0
haay dayyaa kisako dansegaa ye sama	0	0
yaari mein yaaro gham nahi	0	0
shadi ke liye rajamand kar li, 	0	0
abhi se hal hua hai muskil ho gaya jina	0	0
gulabi dekho gaal gulabi	0	0
kadchha hai na khamcha hai	0	0
lambe isake hath sahi taakat isake sath sahi	0	0
yeh mat bhulo aise hi divano ke	0	0
mast hawa ne baat koi	0	0
haseen jawaan aur dilkash nazaare le aau	0	0
aur insaan yah - maal jis ka khaata hai	0	0
mud jaayegi meri kalayi haath na pakdo, ham pakadege	0	0
kaha hai mere pyar ki manji	0	0
kahan tang fansai, mai to suli pe chadh gaya hay hay	0	0
hansegi hansegi hansegi meri pyari	0	0
dekho na, tere mere milan ki ye raina	0	0
apno se nata jodega gairo ke sar ko phodega	0	0
bade zor se tufaan, aayaa bharataa udaan	0	0
itane bade jahan me, koyee toh mit hoga	0	0
jab ji chaha masla kuchla, jab ji chaha dutkar diya 	0	0
banu rakhavala, kara de, mere havale tu	0	0
ki zindagi ki ghutan zindagi ki qatil hai	0	0
apnon se yoon bichde hain jo	0	0
naache har mod pe jawani 	0	0
are lafda na karo, kabhi jhagda naa karo kabhi	0	0
papa se mai bolungi mammi ko ghar le aaye	0	0
mai wo gul hu jo na khila kabhi	0	0
naina barse rimjhim rimjhim, piya tore aavan ki aas	0	0
nirbal se ladaai balavaan ki	0	0
aur? aur tum aur? aur tum	0	0
main surki ka rang ban ke 	0	0
khoyi hui kya rahat milegi	0	0
